#=MarketMaker,EventSymbol,EventTime,ExchangeCode,MarketMaker,BidTime,BidPrice,BidSize,BidCount,AskTime,AskPrice,AskSize,AskCount
TimeAndSale,/BRNZ20:IFEU,20190820-120041.535-0500,20190820-120041-0500,452:13424,\0,56.82,7,56.8,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.535-0500,20190820-120041-0500,452:13425,\0,56.82,1,56.8,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.535-0500,20190820-120041-0500,452:13426,\0,56.82,5,56.8,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.535-0500,20190820-120041-0500,452:13427,\0,56.82,4,56.8,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.552-0500,20190820-120041-0500,462:13428,\0,56.82,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.552-0500,20190820-120041-0500,462:13429,\0,56.82,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.552-0500,20190820-120041-0500,462:13430,\0,56.82,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.552-0500,20190820-120041-0500,462:13431,\0,56.82,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.552-0500,20190820-120041-0500,462:13432,\0,56.82,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.552-0500,20190820-120041-0500,462:13433,\0,56.82,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.552-0500,20190820-120041-0500,462:13434,\0,56.82,4,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.564-0500,20190820-120041-0500,479:13435,\0,56.81,3,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.564-0500,20190820-120041-0500,487:13436,\0,56.81,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.572-0500,20190820-120041-0500,489:13437,\0,56.81,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.572-0500,20190820-120041-0500,494:13438,\0,56.81,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.572-0500,20190820-120041-0500,497:13439,\0,56.81,1,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.774-0500,20190820-120041-0500,699:13440,\0,56.81,8,56.81,56.82,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120041.774-0500,20190820-120041-0500,699:13441,\0,56.81,3,56.81,56.82,"S ",0
